action,representation,direction,proofDir,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hasCollaborator,PLMP,PLDS,PLSIMP,PLMT,PLADD,PLCONJ,PLHS,PLCD,PLDN,PLDEM,PLIMPL,PLCP,PLEQUIV,PLNULL,PLCOM,PLASSOC,PLDIST,PLABS,PLEXP,PLTAUT,PLDEL,PPLevel,numCorrectMPCurr,numCorrectDSCurr,numCorrectSIMPCurr,numCorrectMTCurr,numCorrectADDCurr,numCorrectCONJCurr,numCorrectHSCurr,numCorrectCDCurr,numCorrectDNCurr,numCorrectDEMCurr,numCorrectIMPLCurr,numCorrectCPCurr,numCorrectEQUIVCurr,numCorrectNULLCurr,numCorrectCOMCurr,numCorrectASSOCCurr,numCorrectDISTCurr,numCorrectABSCurr,numCorrectEXPCurr,numCorrectTAUTCurr,numCorrectDELCurr,numCorrectMPTotal,numCorrectDSTotal,numCorrectSIMPTotal,numCorrectMTTotal,numCorrectADDTotal,numCorrectCONJTotal,numCorrectHSTotal,numCorrectCDTotal,numCorrectDNTotal,numCorrectDEMTotal,numCorrectIMPLTotal,numCorrectCPTotal,numCorrectEQUIVTotal,numCorrectNULLTotal,numCorrectCOMTotal,numCorrectASSOCTotal,numCorrectDISTTotal,numCorrectABSTotal,numCorrectEXPTotal,numCorrectTAUTTotal,numCorrectDELTotal,numWrongMPCurr,numWrongDSCurr,numWrongSIMPCurr,numWrongMTCurr,numWrongADDCurr,numWrongCONJCurr,numWrongHSCurr,numWrongCDCurr,numWrongDNCurr,numWrongDEMCurr,numWrongIMPLCurr,numWrongCPCurr,numWrongEQUIVCurr,numWrongNULLCurr,numWrongCOMCurr,numWrongASSOCCurr,numWrongDISTCurr,numWrongABSCurr,numWrongEXPCurr,numWrongTAUTCurr,numWrongDELCurr,numWrongMPTotal,numWrongDSTotal,numWrongSIMPTotal,numWrongMTTotal,numWrongADDTotal,numWrongCONJTotal,numWrongHSTotal,numWrongCDTotal,numWrongDNTotal,numWrongDEMTotal,numWrongIMPLTotal,numWrongCPTotal,numWrongEQUIVTotal,numWrongNULLTotal,numWrongCOMTotal,numWrongASSOCTotal,numWrongDISTTotal,numWrongABSTotal,numWrongEXPTotal,numWrongTAUTTotal,numWrongDELTotal,numMPCurr,numDSCurr,numSIMPCurr,numMTCurr,numADDCurr,numCONJCurr,numHSCurr,numCDCurr,numDNCurr,numDEMCurr,numIMPLCurr,numCPCurr,numEQUIVCurr,numNULLCurr,numCOMCurr,numASSOCCurr,numDISTCurr,numABSCurr,numEXPCurr,numTAUTCurr,numDELCurr,numMPTotal,numDSTotal,numSIMPTotal,numMTTotal,numADDTotal,numCONJTotal,numHSTotal,numCDTotal,numDNTotal,numDEMTotal,numIMPLTotal,numCPTotal,numEQUIVTotal,numNULLTotal,numCOMTotal,numASSOCTotal,numDISTTotal,numABSTotal,numEXPTotal,numTAUTTotal,numDELTotal,elTimeTotal,hintRequestedTutor,hintRequestedCurr,hintRequestedTotal,hintForcedTutor,hintForcedTotal,hintForcedCurr,hintFollowCurr,hintFollowTutor,hintFollowTotal,hintRequestedFollowCurr,hintRequestedFollowTotal,hintRequestedFollowTutor,hintForcedFollowCurr,hintForcedFollowTotal,hintForcedFollowTutor,hintFollowRateCurr,hintFollowRateTotal,hintFollowRateTutor,hintForcedFollowRateCurr,hintForcedFollowRateTotal,hintForcedFollowRateTutor,hintRequestedFollowRateCurr,hintRequestedFollowRateTotal,hintRequestedFollowRateTutor,currLvl,numCorrectRuleAppCurr,numCorrectRuleAppTotal,numCorrectRuleAppTutor,numRuleAppTotal,numRuleAppTutor,numRuleAppCurr,numCorrectRuleAppRateCurr,numCorrectRuleAppRateTotal,numCorrectRuleAppRateTutor,elTimeTutor,stateChangedB4FollowHint,lvl1_timeCost,diffRulesApplied,diffNodesHighlighted,nodesDerived,numRestart,numDiffNodeInResult,hintCorrectness,scoreHintedRule,PLHintedRule,numCorrectHintedRuleCurr,numCorrectHintedRuleTotal,numWrongHintedRuleTotal,numWrongHintedRuleCurr,numHintedRuleCurr,numHintedRuleTotal,accuracyHintedRuleCurr,accuracyHintedRuleTotal,prevActionTime,prevAction,prevRuleAppCorrectness,prevRuleTime,prevStateChangeTime,hintFollow
3,0,0,0,2,1,2.255,34.905,0,16,269,6,3,4,0,0,0,3,0,0,0,70,22,66,9,12,0,73,8,1,8,1,0,23,0,0.754805511,0.678211518,0.06890042,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,38,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2598.122,14,1,11,5,3,1,1,8,5,1,3,6,0,2,2,0.5,0.357142857,0.421052632,0,0.666666667,0.4,1,0.272727273,0.428571429,1,3,35,39,43,52,3,1,0.813953488,0.75,2598.122,NA,NA,NA,NA,NA,NA,NA,1,37,0.06890042,1,24,0,14,1,38,1,0.631578947,2.255,2,NA,NA,23.01,0
1,0,0,0,2,1,6.128,48.462,0,19,272,7,3,5,0,1,0,3,0,0,0,71,22,67,9,13,0,73,8,1,8,1,0,23,0,0.754805511,0.678211518,0.190978343,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,14,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1,38,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2611.679,14,1,11,6,4,2,1,8,5,1,3,6,0,2,2,0.333333333,0.333333333,0.4,0,0.5,0.333333333,1,0.272727273,0.428571429,1,3,35,39,43,52,3,1,0.813953488,0.75,2611.679,NA,NA,NA,NA,NA,NA,NA,1,54,0.190978343,1,24,0,14,1,38,1,0.631578947,1.704,-1,NA,NA,10.882,0
3,0,0,0,2,0,3.821,14.17,0,5,344,1,0,3,0,1,0,0,0,0,0,86,27,101,9,27,4,73,8,1,8,1,0,24,0,0.926957904,0.456421592,0.044336058,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,26,0,1,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18,2,4,3,2,0,3,4,0,0,2,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,3,44,2,5,3,2,0,5,7,0,0,2,0,2,0,4,0,1,1,0,4648.107,14,0,11,7,5,1,1,9,6,0,3,6,1,3,3,1,0.375,0.428571429,1,0.6,0.428571429,NA,0.272727273,0.428571429,1,1,46,50,68,77,2,0.5,0.676470588,0.649350649,4648.107,1,52.938,3,3,2,0,1,1,92,0.926957904,0,10,0,10,0,20,NA,0.5,3.821,5,0,3.821,9.958,1
7,0,0,0,2,1,3.721,33.747,0,15,387,3,0,2,0,1,0,8,0,1,0,96,31,117,9,29,4,81,8,4,8,1,1,28,0,0.991821204,0.456421592,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011522626,0.01,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,0,1,0,0,0,2,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,21,2,4,3,2,0,3,5,0,0,2,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,56,2,5,3,2,0,5,9,0,0,2,0,2,0,4,0,1,1,0,5539.525,17,3,14,7,5,0,3,12,9,3,6,9,0,3,3,1,0.473684211,0.5,NA,0.6,0.428571429,1,0.428571429,0.529411765,1,2,58,62,81,90,2,1,0.716049383,0.688888889,5539.525,1,14.053,1,2,1,0,1,1,66,0.456421592,0,0,0,3,0,3,NA,0,3.721,5,1,3.721,3.721,1
7,0,0,0,2,1,6.259,6.259,39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.043753955,0.01,0.043414419,0.011522626,0.039311765,0.039311765,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.259,18,1,1,7,0,0,1,13,1,1,1,10,0,0,3,1,1,0.52,NA,NA,0.428571429,1,1,0.555555556,6,0,0,79,0,117,0,NA,NA,0.675213675,6.259,1,12.064,1,1,1,0,1,1,41,0.039311765,0,0,0,0,0,0,NA,NA,5.864,-1,NA,NA,5.864,1
7,0,0,0,2,1,5.603,23.926,39,6,6,1,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,4,0,0,0,3,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.043753955,0.01,0.043414419,0.011522626,0.118945582,0.039311765,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.926,19,2,2,7,0,0,2,14,2,2,2,11,0,0,3,1,1,0.538461538,NA,NA,0.428571429,1,1,0.578947368,6,1,1,80,1,118,1,1,1,0.677966102,23.926,1,13.038,1,1,1,0,1,1,24,0.039311765,0,0,0,0,0,0,NA,NA,5.603,3,1,5.603,5.603,1
7,0,0,0,2,1,2.96,39.924,39,12,12,2,0,2,0,0,0,8,0,0,0,2,0,2,0,0,0,8,0,0,0,3,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.043753955,0.01,0.043414419,0.011522626,0.118945582,0.118945582,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39.924,20,3,3,7,0,0,3,15,3,3,3,12,0,0,3,1,1,0.555555556,NA,NA,0.428571429,1,1,0.6,6,2,2,81,2,119,2,1,1,0.680672269,39.924,1,15.797,1,1,1,0,1,1,25,0.043414419,0,0,0,0,0,0,NA,NA,2.96,3,1,2.96,2.96,1
7,0,0,0,2,1,7.202,62.923,39,19,19,3,0,3,0,1,0,12,0,0,0,3,0,3,0,1,0,12,0,0,0,3,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.043753955,0.01,0.129403729,0.011522626,0.118945582,0.118945582,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,62.923,21,4,4,7,0,0,4,16,4,4,4,13,0,0,3,1,1,0.571428571,NA,NA,0.428571429,1,1,0.619047619,6,3,3,82,3,120,3,1,1,0.683333333,62.923,1,16.313,1,1,1,0,1,1,38,0.118945582,1,1,0,0,1,1,1,1,7.202,5,1,7.202,7.202,1
7,0,0,0,2,1,3.768,83.004,39,25,25,4,0,4,0,1,0,16,0,0,0,4,0,4,0,1,0,16,0,0,0,3,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.043753955,0.01,0.129403729,0.011522626,0.118945582,0.297072353,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,83.004,22,5,5,7,0,0,4,16,4,4,4,13,0,0,3,0.8,0.8,0.551724138,NA,NA,0.428571429,0.8,0.8,0.590909091,6,4,4,83,4,121,4,1,1,0.685950413,83.004,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.768,3,1,3.768,3.768,0
1,0,0,0,2,1,20.988,20.988,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0.991821204,0.721262773,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011522626,0.01,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.988,22,0,0,8,1,1,1,17,1,0,0,13,1,1,4,1,1,0.566666667,1,1,0.5,NA,NA,0.590909091,5,0,0,85,0,124,0,NA,NA,0.685483871,20.988,1,40.937,1,2,2,0,1,1,76,0.721262773,0,0,0,0,0,0,NA,NA,20.886,0,NA,NA,20.886,1
7,0,0,0,2,1,4.063,65.988,0,6,6,2,0,1,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,4,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011522626,0.01,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.988,23,1,1,8,1,1,2,18,2,1,1,14,1,1,4,1,1,0.580645161,1,1,0.5,1,1,0.608695652,5,1,1,86,1,125,1,1,1,0.688,65.988,1,9.687,1,1,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,4.063,3,1,4.063,4.063,1
7,0,0,0,2,1,1.637,77.312,0,11,11,3,0,2,0,0,0,6,0,0,0,3,0,2,0,0,0,6,0,0,0,4,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011522626,0.039311765,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.312,24,2,2,8,1,1,3,19,3,2,2,15,1,1,4,1,1,0.59375,1,1,0.5,1,1,0.625,5,2,2,87,2,126,2,1,1,0.69047619,77.312,1,16.481,1,1,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,1.637,3,1,1.637,1.637,1
7,0,0,0,2,1,2.435,96.228,0,16,16,4,0,3,0,0,0,9,0,0,0,4,0,3,0,0,0,9,0,0,0,4,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.011340922,0.011522626,0.039311765,0.039311765,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,96.228,25,3,3,8,1,1,4,20,4,3,3,16,1,1,4,1,1,0.606060606,1,1,0.5,1,1,0.64,5,3,3,88,3,127,3,1,1,0.692913386,96.228,0,0,0,0,0,0,0,1,2,0.011340922,0,0,0,0,0,0,NA,NA,2.435,3,1,2.435,2.435,1
7,0,0,0,2,1,2.392,129.282,0,25,25,5,0,5,0,2,0,13,0,0,0,5,0,5,0,2,0,13,0,0,0,4,1,1,0,0.991821204,0.888668923,0.044335124,0.011340922,0.800831063,0.01,0.01155063,0.01,0.043414419,0.011522626,0.039311765,0.039311765,0.01,0.01,0.01,0.01,0.024655882,0.01,0.011340922,0.01,0.01,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,129.282,26,4,4,8,1,1,5,21,5,4,4,17,1,1,4,1,1,0.617647059,1,1,0.5,1,1,0.653846154,5,4,4,89,5,129,5,0.8,0.8,0.689922481,129.282,1,13.492,1,2,1,0,1,1,5,0.01155063,0,0,0,0,0,0,NA,NA,2.392,5,1,2.392,2.392,1
1,0,0,0,2,1,15.578,15.578,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,2,0,0.925437192,0.925437192,0.812172452,0.01,0.800831063,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.061,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,0,0,4,0,5,0,NA,NA,0.8,100.061,1,5.973,1,1,1,0,1,1,78,0.812172452,0,0,0,0,0,0,NA,NA,12.979,-1,NA,NA,14.766,1
1,0,0,0,2,1,1.332,35.567,0,5,10,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,4,0,1,0,1,0,2,0,0.925437192,0.925437192,0.930307062,0.01,0.800831063,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.05,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,1,1,5,1,6,1,1,1,0.833333333,120.05,1,2.553,1,2,1,0,1,1,92,0.925437192,0,0,0,0,0,0,NA,NA,1.332,4,NA,NA,14.016,1
1,0,0,0,2,1,0.801,43.887,2,7,7,3,0,1,1,1,0,1,0,0,0,3,0,1,1,1,0,1,0,0,0,5,0,1,0,0.999907839,0.999907839,0.999991041,0.039311765,0.991638569,0.118945582,0.128746564,0.01,0.01,0.01,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.887,0,0,0,3,1,1,1,3,1,0,0,0,1,1,3,1,1,1,1,1,1,NA,NA,NA,3,1,1,37,1,39,1,1,1,0.948717949,43.887,1,1.23,1,1,1,0,1,1,22,0.039311765,0,0,0,0,0,0,NA,NA,0.801,1,NA,NA,10.609,1
1,0,0,0,2,1,2.815,65.053,2,10,10,4,0,2,2,1,0,1,0,0,0,4,0,2,2,1,0,1,0,0,0,5,0,1,0,0.999907839,0.999907839,0.999991041,0.118945582,0.991638569,0.118945582,0.128746564,0.01,0.01,0.01,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.053,0,0,0,4,2,2,2,4,2,0,0,0,2,2,4,1,1,1,1,1,1,NA,NA,NA,3,2,2,38,2,40,2,1,1,0.95,65.053,1,9.435,2,2,1,0,1,1,130,0.999907839,0,0,0,0,0,0,NA,NA,2.815,4,NA,NA,19.936,1
4,0,0,0,2,1,21.519,21.519,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.999999943,1,1,0.998526001,0.998573487,0.974591263,0.999963119,0.297072353,0.974591263,0.566085839,0.998414558,0.991638569,0.01,0.01,0.024655882,0.024655882,0.01,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.519,0,0,0,5,1,1,0,4,0,0,0,0,0,0,4,0,0,0.8,0,0,0.8,NA,NA,NA,6,0,0,43,0,46,0,NA,NA,0.934782609,21.519,NA,NA,NA,NA,NA,NA,NA,1,14,0.024655882,0,0,0,0,0,0,NA,NA,15.999,-1,NA,NA,20.721,0
